Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/3           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_S_right(std::_Rb_tree_node_base*) [191]
                0.00    0.00       2/3           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_S_left(std::_Rb_tree_node_base*) [190]
                0.00    0.00       2/2           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<Dodge::Renderer::mode_t const, int> >*) [254]
                                   2             std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<Dodge::Renderer::mode_t const, int> >*) [318]
-----------------------------------------------
                0.00    0.00       1/1           std::map<Dodge::Renderer::mode_t, int, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::map() [302]
[319]    0.0    0.00    0.00       1         std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_Rb_tree() [319]
                0.00    0.00       1/1           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_Rb_tree_impl<std::less<Dodge::Renderer::mode_t>, true>::_Rb_tree_impl() [313]
-----------------------------------------------
                0.00    0.00       1/1           std::map<Dodge::Renderer::mode_t, int, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::~map() [1024]
[320]    0.0    0.00    0.00       1         std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::~_Rb_tree() [320]
                0.00    0.00       1/5           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_M_begin() [148]
                0.00    0.00       1/1           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<Dodge::Renderer::mode_t const, int> >*) [318]
                0.00    0.00       1/1           std::_Rb_tree<Dodge::Renderer::mode_t, std::pair<Dodge::Renderer::mode_t const, int>, std::_Select1st<std::pair<Dodge::Renderer::mode_t const, int> >, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::_Rb_tree_impl<std::less<Dodge::Renderer::mode_t>, true>::~_Rb_tree_impl() [314]
-----------------------------------------------
                0.00    0.00       1/1           std::map<int, bool, std::less<int>, std::allocator<std::pair<int const, bool> > >::~map() [1025]
[321]    0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, bool>, std::_Select1st<std::pair<int const, bool> >, std::less<int>, std::allocator<std::pair<int const, bool> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, bool> >*) [321]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [264] _GLOBAL__sub_I__ZN5Dodge10Graphics2d6m_initE (Graphics2d.cpp) [155] boost::detail::sp_counted_base::sp_counted_base() [241] std::_Rb_tree_const_iterator<std::pair<Dodge::Renderer::mode_t const, int> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> > const&)
 [265] _GLOBAL__sub_I__ZN5Dodge5WinIO9m_displayE (WinIO.cpp) [156] boost::detail::sp_counted_base::~sp_counted_base() [98] std::map<Dodge::WinIO::winEvent_t, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > >, std::less<Dodge::WinIO::winEvent_t>, std::allocator<std::pair<Dodge::WinIO::winEvent_t const, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > > > >::end()
 [266] _GLOBAL__sub_I__ZN5Dodge6Camera13setProjectionEff (Camera.cpp) [68] boost::detail::atomic_increment(int*) [99] std::map<Dodge::WinIO::winEvent_t, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > >, std::less<Dodge::WinIO::winEvent_t>, std::allocator<std::pair<Dodge::WinIO::winEvent_t const, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > > > >::find(Dodge::WinIO::winEvent_t const&)
 [267] _GLOBAL__sub_I__ZN5Dodge7TextureC2EPKc (Texture.cpp) [220] boost::detail::sp_counted_impl_p<Dodge::RenderBrush>::dispose() [300] std::map<Dodge::WinIO::winEvent_t, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > >, std::less<Dodge::WinIO::winEvent_t>, std::allocator<std::pair<Dodge::WinIO::winEvent_t const, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > > > >::map()
  [12] _GLOBAL__sub_I__ZN5Dodge8Renderer15m_shaderProgIdsE (Renderer.cpp) [221] boost::detail::sp_counted_impl_p<Dodge::RenderBrush>::sp_counted_impl_p(Dodge::RenderBrush*) [171] std::map<Dodge::WinIO::winEvent_t, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > >, std::less<Dodge::WinIO::winEvent_t>, std::allocator<std::pair<Dodge::WinIO::winEvent_t const, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > > > >::operator[](Dodge::WinIO::winEvent_t const&)
 [268] _GLOBAL__sub_I__ZN5Dodge9gMemStackE (globals.cpp) [222] boost::detail::sp_counted_impl_p<Dodge::RenderBrush>::~sp_counted_impl_p() [242] std::map<Dodge::Renderer::mode_t, int, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::lower_bound(Dodge::Renderer::mode_t const&)
 [269] _GLOBAL__sub_I_win    [223] boost::detail::sp_counted_impl_p<Dodge::RenderBrush>::~sp_counted_impl_p() [187] std::map<Dodge::Renderer::mode_t, int, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::end()
   [8] constructModels()     [224] boost::detail::sp_counted_impl_p<Dodge::Camera>::dispose() [301] std::map<Dodge::Renderer::mode_t, int, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::find(Dodge::Renderer::mode_t const&)
 [270] __static_initialization_and_destruction_0(int, int) (WinIO.cpp) [225] boost::detail::sp_counted_impl_p<Dodge::Camera>::sp_counted_impl_p(Dodge::Camera*) [243] std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> > std::map<Dodge::Renderer::mode_t, int, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::insert<std::pair<Dodge::Renderer::mode_t, int>, void>(std::_Rb_tree_const_iterator<std::pair<Dodge::Renderer::mode_t const, int> >, std::pair<Dodge::Renderer::mode_t, int>&&)
  [13] __static_initialization_and_destruction_0(int, int) (Renderer.cpp) [226] boost::detail::sp_counted_impl_p<Dodge::Camera>::~sp_counted_impl_p() [302] std::map<Dodge::Renderer::mode_t, int, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::map()
 [271] __static_initialization_and_destruction_0(int, int) (Texture.cpp) [227] boost::detail::sp_counted_impl_p<Dodge::Camera>::~sp_counted_impl_p() [244] std::map<Dodge::Renderer::mode_t, int, std::less<Dodge::Renderer::mode_t>, std::allocator<std::pair<Dodge::Renderer::mode_t const, int> > >::operator[](Dodge::Renderer::mode_t&&)
 [272] __static_initialization_and_destruction_0(int, int) (Camera.cpp) [157] boost::detail::sp_enable_shared_from_this(...) [172] std::pair<Dodge::WinIO::winEvent_t const, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > >::~pair()
 [273] __static_initialization_and_destruction_0(int, int) (globals.cpp) [116] Functor<void, TypeList<int, NullType> >& boost::detail::variant::cast_storage<Functor<void, TypeList<int, NullType> > >(void*) [245] std::pair<Dodge::Renderer::mode_t const, int>::pair<Dodge::Renderer::mode_t, int>(std::pair<Dodge::Renderer::mode_t, int>&&)
 [274] __static_initialization_and_destruction_0(int, int) (Graphics2d.cpp) [117] Functor<void, TypeList<int, NullType> >* boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >::internal_visit<Functor<void, TypeList<int, NullType> > >(Functor<void, TypeList<int, NullType> >&, int) [246] std::pair<Dodge::Renderer::mode_t, int>::pair<Dodge::Renderer::mode_t, int>(std::pair<Dodge::Renderer::mode_t, int>&&)
   [1] draw()                [118] boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >::invoke_visitor(boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > >&) [247] std::pair<Dodge::Renderer::mode_t, int>::pair<Dodge::Renderer::mode_t, int, void>(Dodge::Renderer::mode_t&&, int&&)
 [186] quit()                [119] boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >::result_type boost::detail::variant::visitation_impl<mpl_::int_<0>, boost::detail::variant::visitation_impl_step<boost::mpl::l_iter<boost::mpl::l_item<mpl_::long_<3l>, Functor<void, NullType>, boost::mpl::l_item<mpl_::long_<2l>, Functor<void, TypeList<int, NullType> >, boost::mpl::l_item<mpl_::long_<1l>, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::mpl::l_end> > > >, boost::mpl::l_iter<boost::mpl::l_end> >, boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >, void*, boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>::has_fallback_type_>(int, int, boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >&, void*, mpl_::bool_<false>, boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>::has_fallback_type_, mpl_::int_<0>*, boost::detail::variant::visitation_impl_step<boost::mpl::l_iter<boost::mpl::l_item<mpl_::long_<3l>, Functor<void, NullType>, boost::mpl::l_item<mpl_::long_<2l>, Functor<void, TypeList<int, NullType> >, boost::mpl::l_item<mpl_::long_<1l>, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::mpl::l_end> > > >, boost::mpl::l_iter<boost::mpl::l_end> >*) [303] std::pair<std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> >, bool>::pair<std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> >, bool>(std::pair<std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> >, bool>&&)
 [144] keyUp(int)            [120] boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >::result_type boost::detail::variant::visitation_impl_invoke<boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >, void*, Functor<void, TypeList<int, NullType> >, boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>::has_fallback_type_>(int, boost::detail::variant::invoke_visitor<boost::detail::variant::get_visitor<Functor<void, TypeList<int, NullType> > > >&, void*, Functor<void, TypeList<int, NullType> >*, boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>::has_fallback_type_, int) [304] std::pair<std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> >, bool>::pair<std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> >, bool, void>(std::_Rb_tree_iterator<std::pair<Dodge::Renderer::mode_t const, int> >&&, bool&&)
