Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[62]     0.0    0.00    0.00      13         __gnu_cxx::__normal_iterator<boost::shared_ptr<Dodge::Renderer::Model>*, std::vector<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > > >::difference_type __gnu_cxx::operator-<boost::shared_ptr<Dodge::Renderer::Model>*, std::vector<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > > >(__gnu_cxx::__normal_iterator<boost::shared_ptr<Dodge::Renderer::Model>*, std::vector<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > > > const&, __gnu_cxx::__normal_iterator<boost::shared_ptr<Dodge::Renderer::Model>*, std::vector<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > > > const&) [62]
                0.00    0.00      26/3124500     __gnu_cxx::__normal_iterator<boost::shared_ptr<Dodge::Renderer::Model>*, std::vector<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > > >::base() const [33]
-----------------------------------------------
                                                 <spontaneous>
[63]     0.0    0.00    0.00                 boost::shared_ptr<Dodge::RenderBrush>::~shared_ptr() [63]
                0.00    0.00       1/4689268     boost::detail::shared_count::~shared_count() [4]
                0.00    0.00       1/1           boost::detail::sp_counted_impl_p<Dodge::RenderBrush>::~sp_counted_impl_p() [333]
                0.00    0.00       1/3114        boost::detail::sp_counted_base::destroy() [119]
-----------------------------------------------
                0.00    0.00       1/2           Dodge::Graphics2d::init(int, int) [28]
                0.00    0.00       1/2           boost::shared_ptr<Dodge::Camera>::operator=(boost::shared_ptr<Dodge::Camera> const&) [61]
[64]     0.0    0.00    0.00       2         boost::shared_ptr<Dodge::Camera>::shared_ptr<Dodge::Camera>(boost::shared_ptr<Dodge::Camera> const&, boost::detail::sp_enable_if_convertible<Dodge::Camera, Dodge::Camera>::type) [64]
                0.00    0.00       2/4685168     boost::detail::shared_count::shared_count(boost::detail::shared_count const&) [14]
-----------------------------------------------
                0.00    0.00       2/1565819     void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<Dodge::Renderer::mode_t const, int> > >::construct<std::pair<Dodge::Renderer::mode_t, int> >(std::_Rb_tree_node<std::pair<Dodge::Renderer::mode_t const, int> >*, std::pair<Dodge::Renderer::mode_t, int>&&) [283]
                0.00    0.00    4095/1565819     void std::_Construct<boost::shared_ptr<Dodge::Renderer::Model>, boost::shared_ptr<Dodge::Renderer::Model> >(boost::shared_ptr<Dodge::Renderer::Model>*, boost::shared_ptr<Dodge::Renderer::Model>&&) [47]
                0.00    0.00 1561722/1565819     __gnu_cxx::new_allocator<boost::shared_ptr<Dodge::Renderer::Model> >::construct(boost::shared_ptr<Dodge::Renderer::Model>*, boost::shared_ptr<Dodge::Renderer::Model> const&) [16]
[106]    0.0    0.00    0.00 1565819         operator new(unsigned int, void*) [106]
-----------------------------------------------
                0.00    0.00     502/1562726     Dodge::Renderer::SceneGraph::begin() [52]
                0.00    0.00 1562224/1562726     Dodge::Renderer::SceneGraph::end() [21]
[107]    0.0    0.00    0.00 1562726         Dodge::Renderer::SceneGraph::iterator::iterator(Dodge::Renderer::SceneGraph*, __gnu_cxx::__normal_iterator<boost::shared_ptr<Dodge::Renderer::Model>*, std::vector<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > > >) [107]
-----------------------------------------------
                0.00    0.00       4/1561726     Dodge::Camera::getTranslation() const [285]
                0.00    0.00 1561722/1561726     Dodge::Renderer::render() [1]
[108]    0.0    0.00    0.00 1561726         cml::fixed_2D<float, 4, 4, cml::col_major>::data() const [108]
-----------------------------------------------
                0.00    0.00 1561722/1561722     Dodge::Renderer::render() [1]
[109]    0.0    0.00    0.00 1561722         Dodge::Camera::getMatrix() const [109]
-----------------------------------------------
                0.00    0.00 1561722/1561722     Dodge::Renderer::SceneGraph::iterator::operator*() [17]
[110]    0.0    0.00    0.00 1561722         __gnu_cxx::__normal_iterator<boost::shared_ptr<Dodge::Renderer::Model>*, std::vector<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > > >::operator*() const [110]
-----------------------------------------------
                0.00    0.00    8242/8242        bool std::operator==<boost::shared_ptr<Dodge::Renderer::Model>*>(std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*> const&, std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*> const&) [112]
[111]    0.0    0.00    0.00    8242         std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>::base() const [111]
-----------------------------------------------
                0.00    0.00    4121/4121        bool std::operator!=<boost::shared_ptr<Dodge::Renderer::Model>*>(std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*> const&, std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*> const&) [113]
[112]    0.0    0.00    0.00    4121         bool std::operator==<boost::shared_ptr<Dodge::Renderer::Model>*>(std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*> const&, std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*> const&) [112]
                0.00    0.00    8242/8242        std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>::base() const [111]
-----------------------------------------------
                0.00    0.00    4121/4121        boost::shared_ptr<Dodge::Renderer::Model>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>, boost::shared_ptr<Dodge::Renderer::Model>*>(std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>, std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>, boost::shared_ptr<Dodge::Renderer::Model>*) [40]
[113]    0.0    0.00    0.00    4121         bool std::operator!=<boost::shared_ptr<Dodge::Renderer::Model>*>(std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*> const&, std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*> const&) [113]
                0.00    0.00    4121/4121        bool std::operator==<boost::shared_ptr<Dodge::Renderer::Model>*>(std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*> const&, std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*> const&) [112]
-----------------------------------------------
                0.00    0.00       1/4098        boost::shared_ptr<Dodge::Camera>::shared_ptr(boost::shared_ptr<Dodge::Camera>&&) [56]
                0.00    0.00       2/4098        boost::shared_ptr<Dodge::Camera>::swap(boost::shared_ptr<Dodge::Camera>&) [271]
                0.00    0.00    4095/4098        boost::shared_ptr<Dodge::Renderer::Model>::shared_ptr(boost::shared_ptr<Dodge::Renderer::Model>&&) [46]
[114]    0.0    0.00    0.00    4098         boost::detail::shared_count::swap(boost::detail::shared_count&) [114]
-----------------------------------------------
                0.00    0.00    4095/4095        boost::shared_ptr<Dodge::Renderer::Model>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>, boost::shared_ptr<Dodge::Renderer::Model>*>(std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>, std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>, boost::shared_ptr<Dodge::Renderer::Model>*) [40]
[115]    0.0    0.00    0.00    4095         std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>::operator*() const [115]
                0.00    0.00    4095/4095        std::remove_reference<boost::shared_ptr<Dodge::Renderer::Model>&>::type&& std::move<boost::shared_ptr<Dodge::Renderer::Model>&>(boost::shared_ptr<Dodge::Renderer::Model>&) [117]
-----------------------------------------------
                0.00    0.00    4095/4095        boost::shared_ptr<Dodge::Renderer::Model>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>, boost::shared_ptr<Dodge::Renderer::Model>*>(std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>, std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>, boost::shared_ptr<Dodge::Renderer::Model>*) [40]
[116]    0.0    0.00    0.00    4095         std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>::operator++() [116]
-----------------------------------------------
                0.00    0.00    4095/4095        std::move_iterator<boost::shared_ptr<Dodge::Renderer::Model>*>::operator*() const [115]
[117]    0.0    0.00    0.00    4095         std::remove_reference<boost::shared_ptr<Dodge::Renderer::Model>&>::type&& std::move<boost::shared_ptr<Dodge::Renderer::Model>&>(boost::shared_ptr<Dodge::Renderer::Model>&) [117]
-----------------------------------------------
                0.00    0.00    4095/4095        void std::_Construct<boost::shared_ptr<Dodge::Renderer::Model>, boost::shared_ptr<Dodge::Renderer::Model> >(boost::shared_ptr<Dodge::Renderer::Model>*, boost::shared_ptr<Dodge::Renderer::Model>&&) [47]
[118]    0.0    0.00    0.00    4095         boost::shared_ptr<Dodge::Renderer::Model>&& std::forward<boost::shared_ptr<Dodge::Renderer::Model> >(std::remove_reference<boost::shared_ptr<Dodge::Renderer::Model> >::type&) [118]
-----------------------------------------------
                0.00    0.00       1/3114        boost::shared_ptr<Dodge::RenderBrush>::~shared_ptr() [63]
                0.00    0.00       2/3114        boost::shared_ptr<Dodge::Camera>::~shared_ptr() [59]
                0.00    0.00    3111/3114        std::vector<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > >::~vector() [356]
[119]    0.0    0.00    0.00    3114         boost::detail::sp_counted_base::destroy() [119]
-----------------------------------------------
                0.00    0.00    3111/3111        std::vector<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > >::~vector() [356]
[120]    0.0    0.00    0.00    3111         boost::detail::sp_counted_impl_p<Dodge::Renderer::Model>::dispose() [120]
-----------------------------------------------
                0.00    0.00    3111/3111        std::vector<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > >::~vector() [356]
[121]    0.0    0.00    0.00    3111         boost::detail::sp_counted_impl_p<Dodge::Renderer::Model>::~sp_counted_impl_p() [121]
-----------------------------------------------
                0.00    0.00      39/541         void std::vector<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > >::_M_insert_aux<boost::shared_ptr<Dodge::Renderer::Model> const&>(__gnu_cxx::__normal_iterator<boost::shared_ptr<Dodge::Renderer::Model>*, std::vector<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > > >, boost::shared_ptr<Dodge::Renderer::Model> const&) [39]
                0.00    0.00     502/541         std::vector<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > >::_M_erase_at_end(boost::shared_ptr<Dodge::Renderer::Model>*) [12]
[122]    0.0    0.00    0.00     541         std::_Vector_base<boost::shared_ptr<Dodge::Renderer::Model>, std::allocator<boost::shared_ptr<Dodge::Renderer::Model> > >::_M_get_Tp_allocator() [122]
-----------------------------------------------
                0.00    0.00     503/503         Dodge::Graphics2d::setFillColour(Dodge::Colour const&) const [125]
[123]    0.0    0.00    0.00     503         Dodge::RenderBrush::setFillColour(Dodge::Colour const&) [123]
-----------------------------------------------
                0.00    0.00     503/503         Dodge::Graphics2d::clear(Dodge::Colour const&) const [920]
[124]    0.0    0.00    0.00     503         Dodge::Renderer::clear() [124]
-----------------------------------------------
                0.00    0.00     503/503         Dodge::Graphics2d::clear(Dodge::Colour const&) const [920]
[125]    0.0    0.00    0.00     503         Dodge::Graphics2d::setFillColour(Dodge::Colour const&) const [125]
                0.00    0.00     503/503         boost::shared_ptr<Dodge::RenderBrush>::operator->() const [126]
                0.00    0.00     503/503         Dodge::RenderBrush::setFillColour(Dodge::Colour const&) [123]
-----------------------------------------------
                0.00    0.00     503/503         Dodge::Graphics2d::setFillColour(Dodge::Colour const&) const [125]
[126]    0.0    0.00    0.00     503         boost::shared_ptr<Dodge::RenderBrush>::operator->() const [126]
-----------------------------------------------
                0.00    0.00      27/107         std::_Rb_tree<Dodge::WinIO::winEvent_t, std::pair<Dodge::WinIO::winEvent_t const, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > >, std::_Select1st<std::pair<Dodge::WinIO::winEvent_t const, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > > >, std::less<Dodge::WinIO::winEvent_t>, std::allocator<std::pair<Dodge::WinIO::winEvent_t const, std::vector<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_>, std::allocator<boost::variant<Functor<void, NullType>, Functor<void, TypeList<int, NullType> >, Functor<void, TypeList<int, TypeList<int, NullType> > >, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_, boost::detail::variant::void_> > > > > >::_S_key(std::_Rb_tree_node_base const*) [156]
